,date,Community Areas,Primary Type,Temp_avg,HARDSHIP INDEX,incidents
49,2010-01-01,9.0,PROSTITUTION,11.0,58.0,2
205,2010-01-01,28.0,PROSTITUTION,11.0,83.0,3
381,2010-01-01,53.0,PROSTITUTION,11.0,32.0,1
483,2010-01-01,66.0,PROSTITUTION,11.0,94.0,1
675,2010-01-02,26.0,PROSTITUTION,7.0,73.0,4
1068,2010-01-03,27.0,PROSTITUTION,9.0,92.0,1
1129,2010-01-03,37.0,PROSTITUTION,9.0,1.0,1
1215,2010-01-03,54.0,PROSTITUTION,9.0,67.0,1
1245,2010-01-03,59.0,PROSTITUTION,9.0,91.0,2
1385,2010-01-04,10.0,PROSTITUTION,13.0,39.0,1
1635,2010-01-04,53.0,PROSTITUTION,13.0,32.0,1
1638,2010-01-04,54.0,PROSTITUTION,13.0,67.0,1
1666,2010-01-04,59.0,PROSTITUTION,13.0,91.0,1
1698,2010-01-04,64.0,PROSTITUTION,13.0,80.0,1
1861,2010-01-05,19.0,PROSTITUTION,18.0,70.0,4
1882,2010-01-05,22.0,PROSTITUTION,18.0,42.0,1
1898,2010-01-05,24.0,PROSTITUTION,18.0,85.0,1
1910,2010-01-05,25.0,PROSTITUTION,18.0,10.0,1
1922,2010-01-05,26.0,PROSTITUTION,18.0,73.0,1
1936,2010-01-05,28.0,PROSTITUTION,18.0,83.0,1
2065,2010-01-05,53.0,PROSTITUTION,18.0,32.0,2
2069,2010-01-05,54.0,PROSTITUTION,18.0,67.0,1
2102,2010-01-05,59.0,PROSTITUTION,18.0,91.0,2
2140,2010-01-05,65.0,PROSTITUTION,18.0,89.0,2
2184,2010-01-05,70.0,PROSTITUTION,18.0,74.0,1
2281,2010-01-06,19.0,PROSTITUTION,15.0,70.0,3
2339,2010-01-06,27.0,PROSTITUTION,15.0,92.0,3
2412,2010-01-06,37.0,PROSTITUTION,15.0,1.0,1
2440,2010-01-06,40.0,PROSTITUTION,15.0,60.0,1
2500,2010-01-06,53.0,PROSTITUTION,15.0,32.0,1
2737,2010-01-07,23.0,PROSTITUTION,19.0,23.0,1
2745,2010-01-07,24.0,PROSTITUTION,19.0,85.0,1
2769,2010-01-07,26.0,PROSTITUTION,19.0,73.0,5
2779,2010-01-07,27.0,PROSTITUTION,19.0,92.0,2
2789,2010-01-07,28.0,PROSTITUTION,19.0,83.0,3
3194,2010-01-08,25.0,PROSTITUTION,19.0,10.0,1
3246,2010-01-08,30.0,PROSTITUTION,19.0,88.25,4
3378,2010-01-08,56.0,PROSTITUTION,19.0,61.0,1
3413,2010-01-08,61.0,PROSTITUTION,19.0,93.0,1
3436,2010-01-08,64.0,PROSTITUTION,19.0,80.0,1
3670,2010-01-09,29.0,PROSTITUTION,14.0,15.0,1
3809,2010-01-09,55.0,PROSTITUTION,14.0,84.0,1
3818,2010-01-09,58.0,PROSTITUTION,14.0,43.0,1
3845,2010-01-09,64.0,PROSTITUTION,14.0,80.0,1
4023,2010-01-10,24.0,PROSTITUTION,9.0,85.0,1
4055,2010-01-10,28.0,PROSTITUTION,9.0,83.0,1
4085,2010-01-10,32.0,PROSTITUTION,9.0,96.0,1
4323,2010-01-11,4.0,PROSTITUTION,21.0,57.0,2
4335,2010-01-11,7.0,PROSTITUTION,21.0,88.0,2
4474,2010-01-11,28.0,PROSTITUTION,21.0,83.0,1
4800,2010-01-12,10.0,PROSTITUTION,26.0,39.0,2
4847,2010-01-12,20.0,PROSTITUTION,26.0,46.0,1
4877,2010-01-12,24.0,PROSTITUTION,26.0,85.0,1
4909,2010-01-12,27.0,PROSTITUTION,26.0,92.0,1
5028,2010-01-12,45.0,PROSTITUTION,26.0,52.0,1
5060,2010-01-12,53.0,PROSTITUTION,26.0,32.0,1
5413,2010-01-13,37.0,PROSTITUTION,27.0,1.0,1
5507,2010-01-13,54.0,PROSTITUTION,27.0,67.0,1
5518,2010-01-13,56.0,PROSTITUTION,27.0,61.0,1
5690,2010-01-14,7.0,PROSTITUTION,36.0,88.0,1
5793,2010-01-14,24.0,PROSTITUTION,36.0,85.0,1
5830,2010-01-14,27.0,PROSTITUTION,36.0,92.0,1
5841,2010-01-14,28.0,PROSTITUTION,36.0,83.0,1
5854,2010-01-14,29.0,PROSTITUTION,36.0,15.0,1
5906,2010-01-14,37.0,PROSTITUTION,36.0,1.0,1
5961,2010-01-14,45.0,PROSTITUTION,36.0,52.0,1
5989,2010-01-14,50.0,PROSTITUTION,36.0,62.0,4
6072,2010-01-14,65.0,PROSTITUTION,36.0,89.0,1
6293,2010-01-15,24.0,PROSTITUTION,30.0,85.0,1
6449,2010-01-15,42.0,PROSTITUTION,30.0,75.0,4
6470,2010-01-15,45.0,PROSTITUTION,30.0,52.0,3
6496,2010-01-15,50.0,PROSTITUTION,30.0,62.0,1
6566,2010-01-15,64.0,PROSTITUTION,30.0,80.0,1
6587,2010-01-15,66.0,PROSTITUTION,30.0,74.0,1
6619,2010-01-15,70.0,PROSTITUTION,30.0,74.0,1
6771,2010-01-16,24.0,PROSTITUTION,25.0,85.0,1
6779,2010-01-16,25.0,PROSTITUTION,25.0,10.0,1
6792,2010-01-16,26.0,PROSTITUTION,25.0,73.0,2
6802,2010-01-16,27.0,PROSTITUTION,25.0,82.5,2
6829,2010-01-16,30.0,PROSTITUTION,25.0,87.0,2
6952,2010-01-16,53.0,PROSTITUTION,25.0,32.0,1
6994,2010-01-16,61.0,PROSTITUTION,25.0,93.0,1
7012,2010-01-16,64.0,PROSTITUTION,25.0,80.0,1
7136,2010-01-17,10.0,PROSTITUTION,24.0,39.0,3
7206,2010-01-17,24.0,PROSTITUTION,24.0,85.0,1
7245,2010-01-17,28.0,PROSTITUTION,24.0,83.0,1
7304,2010-01-17,37.0,PROSTITUTION,24.0,1.0,2
7424,2010-01-17,61.0,PROSTITUTION,24.0,93.0,1
7444,2010-01-17,64.0,PROSTITUTION,24.0,80.0,1
7632,2010-01-18,22.0,PROSTITUTION,29.0,42.0,1
7648,2010-01-18,24.0,PROSTITUTION,29.0,85.0,1
7668,2010-01-18,26.0,PROSTITUTION,29.0,73.0,3
7695,2010-01-18,29.0,PROSTITUTION,29.0,15.0,1
7702,2010-01-18,30.0,PROSTITUTION,29.0,87.0,3
7743,2010-01-18,37.0,PROSTITUTION,29.0,1.0,1
7820,2010-01-18,53.0,PROSTITUTION,29.0,32.0,2
7969,2010-01-19,4.0,PROSTITUTION,33.0,57.0,1
7990,2010-01-19,7.0,PROSTITUTION,33.0,88.0,1
8045,2010-01-19,19.0,PROSTITUTION,33.0,70.0,1
8052,2010-01-19,20.0,PROSTITUTION,33.0,46.0,1
8080,2010-01-19,24.0,PROSTITUTION,33.0,85.0,2
8091,2010-01-19,25.0,PROSTITUTION,33.0,10.0,1
8104,2010-01-19,26.0,PROSTITUTION,33.0,73.0,5
8123,2010-01-19,28.0,PROSTITUTION,33.0,83.0,1
8183,2010-01-19,37.0,PROSTITUTION,33.0,1.0,2
8303,2010-01-19,61.0,PROSTITUTION,33.0,93.0,1
8324,2010-01-19,64.0,PROSTITUTION,33.0,80.0,3
8336,2010-01-19,65.0,PROSTITUTION,33.0,89.0,1
8460,2010-01-20,10.0,PROSTITUTION,29.0,39.0,1
8538,2010-01-20,24.0,PROSTITUTION,29.0,85.0,2
8550,2010-01-20,25.0,PROSTITUTION,29.0,10.0,1
8563,2010-01-20,26.0,PROSTITUTION,29.0,73.0,3
8572,2010-01-20,27.0,PROSTITUTION,29.0,92.0,2
8582,2010-01-20,28.0,PROSTITUTION,29.0,83.0,1
8635,2010-01-20,37.0,PROSTITUTION,29.0,1.0,2
8726,2010-01-20,53.0,PROSTITUTION,29.0,32.0,1
8763,2010-01-20,59.0,PROSTITUTION,29.0,91.0,1
8800,2010-01-20,65.0,PROSTITUTION,29.0,89.0,2
8939,2010-01-21,16.0,PROSTITUTION,33.0,42.0,1
9014,2010-01-21,26.0,PROSTITUTION,33.0,73.0,1
9049,2010-01-21,30.0,PROSTITUTION,33.0,87.0,2
9064,2010-01-21,32.0,PROSTITUTION,33.0,96.0,1
9090,2010-01-21,38.0,PROSTITUTION,33.0,3.0,5
9169,2010-01-21,53.0,PROSTITUTION,33.0,32.0,1
9173,2010-01-21,54.0,PROSTITUTION,33.0,67.0,1
9255,2010-01-21,66.0,PROSTITUTION,33.0,94.0,1
9414,2010-01-22,19.0,PROSTITUTION,34.0,70.0,5
9453,2010-01-22,24.0,PROSTITUTION,34.0,85.0,1
9573,2010-01-22,39.0,PROSTITUTION,34.0,55.0,1
9640,2010-01-22,54.0,PROSTITUTION,34.0,67.0,2
9726,2010-01-22,67.0,PROSTITUTION,34.0,58.0,1
9838,2010-01-23,10.0,PROSTITUTION,39.0,39.0,1
9877,2010-01-23,19.0,PROSTITUTION,39.0,70.0,1
9975,2010-01-23,30.0,PROSTITUTION,39.0,87.0,2
9997,2010-01-23,32.0,PROSTITUTION,39.0,76.0,1
10015,2010-01-23,35.0,PROSTITUTION,39.0,82.0,1
10124,2010-01-23,57.0,PROSTITUTION,39.0,5.0,1
10141,2010-01-23,59.0,PROSTITUTION,39.0,91.0,1
10165,2010-01-23,64.0,PROSTITUTION,39.0,80.0,2
10393,2010-01-24,28.0,PROSTITUTION,38.0,83.0,1
10515,2010-01-24,53.0,PROSTITUTION,38.0,32.0,1
10540,2010-01-24,59.0,PROSTITUTION,38.0,91.0,1
10586,2010-01-24,66.0,PROSTITUTION,38.0,94.0,1
10762,2010-01-25,24.0,PROSTITUTION,26.0,85.0,1
10866,2010-01-25,37.0,PROSTITUTION,26.0,1.0,1
10955,2010-01-25,55.0,PROSTITUTION,26.0,84.0,1
10975,2010-01-25,59.0,PROSTITUTION,26.0,91.0,1
11017,2010-01-25,66.0,PROSTITUTION,26.0,94.0,2
11158,2010-01-26,19.0,PROSTITUTION,18.0,70.0,1
11195,2010-01-26,24.0,PROSTITUTION,18.0,85.0,2
11219,2010-01-26,26.0,PROSTITUTION,18.0,73.0,2
11228,2010-01-26,27.0,PROSTITUTION,18.0,92.0,1
11237,2010-01-26,28.0,PROSTITUTION,18.0,83.0,1
11436,2010-01-26,64.0,PROSTITUTION,18.0,80.0,1
11629,2010-01-27,24.0,PROSTITUTION,16.0,85.0,3
11639,2010-01-27,25.0,PROSTITUTION,16.0,10.0,1
11652,2010-01-27,26.0,PROSTITUTION,16.0,73.0,3
11676,2010-01-27,29.0,PROSTITUTION,16.0,15.0,1
11729,2010-01-27,38.0,PROSTITUTION,16.0,3.0,3
11837,2010-01-27,59.0,PROSTITUTION,16.0,91.0,1
11900,2010-01-27,67.0,PROSTITUTION,16.0,66.0,1
12019,2010-01-28,14.0,PROSTITUTION,12.0,53.0,1
12075,2010-01-28,24.0,PROSTITUTION,12.0,85.0,1
12096,2010-01-28,26.0,PROSTITUTION,12.0,73.0,2
12130,2010-01-28,30.0,PROSTITUTION,12.0,87.0,1
12180,2010-01-28,39.0,PROSTITUTION,12.0,55.0,1
12199,2010-01-28,42.0,PROSTITUTION,12.0,75.0,3
12310,2010-01-28,65.0,PROSTITUTION,12.0,89.0,3
12452,2010-01-29,15.0,PROSTITUTION,13.0,35.0,1
12502,2010-01-29,24.0,PROSTITUTION,13.0,85.0,1
12526,2010-01-29,26.0,PROSTITUTION,13.0,73.0,1
12759,2010-01-29,67.0,PROSTITUTION,13.0,66.0,1
13010,2010-01-30,37.0,PROSTITUTION,22.0,1.0,1
13058,2010-01-30,45.0,PROSTITUTION,22.0,52.0,4
13171,2010-01-30,66.0,PROSTITUTION,22.0,94.0,1
13320,2010-01-31,19.0,PROSTITUTION,22.0,70.0,1
13444,2010-01-31,38.0,PROSTITUTION,22.0,3.0,1
13465,2010-01-31,40.0,PROSTITUTION,22.0,60.0,1
13479,2010-01-31,42.0,PROSTITUTION,22.0,75.0,1
13515,2010-01-31,50.0,PROSTITUTION,22.0,62.0,2
13528,2010-01-31,53.0,PROSTITUTION,22.0,32.0,3
13531,2010-01-31,54.0,PROSTITUTION,22.0,67.0,1
13692,2010-02-01,7.0,PROSTITUTION,22.0,88.0,1
13704,2010-02-01,9.0,PROSTITUTION,22.0,58.0,1
13976,2010-02-01,53.0,PROSTITUTION,22.0,32.0,2
14038,2010-02-01,64.0,PROSTITUTION,22.0,80.0,1
14054,2010-02-01,66.0,PROSTITUTION,22.0,94.0,2
14238,2010-02-02,24.0,PROSTITUTION,29.0,85.0,1
14258,2010-02-02,26.0,PROSTITUTION,29.0,73.0,1
14435,2010-02-02,59.0,PROSTITUTION,29.0,91.0,1
14444,2010-02-02,61.0,PROSTITUTION,29.0,93.0,1
14460,2010-02-02,64.0,PROSTITUTION,29.0,80.0,1
14590,2010-02-03,13.0,PROSTITUTION,28.0,33.0,1
14659,2010-02-03,24.0,PROSTITUTION,28.0,85.0,1
14686,2010-02-03,26.0,PROSTITUTION,28.0,73.0,3
14926,2010-02-03,66.0,PROSTITUTION,28.0,94.0,1
15026,2010-02-04,9.0,PROSTITUTION,27.0,66.0,5
15130,2010-02-04,27.0,PROSTITUTION,27.0,92.0,4
15157,2010-02-04,30.0,PROSTITUTION,27.0,87.0,1
15198,2010-02-04,37.0,PROSTITUTION,27.0,1.0,1
15373,2010-02-04,66.0,PROSTITUTION,27.0,94.0,1
15640,2010-02-05,37.0,PROSTITUTION,33.0,1.0,1
15660,2010-02-05,39.0,PROSTITUTION,33.0,55.0,4
15696,2010-02-05,45.0,PROSTITUTION,33.0,52.0,4
15792,2010-02-05,64.0,PROSTITUTION,33.0,80.0,1
16016,2010-02-06,26.0,PROSTITUTION,28.0,73.0,3
16084,2010-02-06,37.0,PROSTITUTION,28.0,1.0,1
16144,2010-02-06,45.0,PROSTITUTION,28.0,52.0,1
16402,2010-02-07,24.0,PROSTITUTION,27.0,85.0,1
16421,2010-02-07,26.0,PROSTITUTION,27.0,73.0,1
16429,2010-02-07,27.0,PROSTITUTION,27.0,92.0,1
16434,2010-02-07,28.0,PROSTITUTION,27.0,83.0,1
16594,2010-02-07,59.0,PROSTITUTION,27.0,91.0,1
16713,2010-02-08,9.0,PROSTITUTION,25.0,58.0,1
16909,2010-02-08,39.0,PROSTITUTION,25.0,55.0,1
17139,2010-02-09,7.0,PROSTITUTION,26.0,88.0,1
17234,2010-02-09,25.0,PROSTITUTION,26.0,10.0,2
17417,2010-02-09,58.0,PROSTITUTION,26.0,43.0,1
17469,2010-02-09,66.0,PROSTITUTION,26.0,94.0,1
17565,2010-02-10,7.0,PROSTITUTION,22.0,88.0,2
17652,2010-02-10,24.0,PROSTITUTION,22.0,85.0,5
17673,2010-02-10,26.0,PROSTITUTION,22.0,73.0,1
17821,2010-02-10,53.0,PROSTITUTION,22.0,32.0,1
17825,2010-02-10,54.0,PROSTITUTION,22.0,67.0,1
17843,2010-02-10,57.0,PROSTITUTION,22.0,5.0,1
17897,2010-02-10,66.0,PROSTITUTION,22.0,94.0,1
17978,2010-02-11,7.0,PROSTITUTION,20.0,88.0,1
18017,2010-02-11,16.0,PROSTITUTION,20.0,34.0,1
18056,2010-02-11,23.0,PROSTITUTION,20.0,23.0,1
18066,2010-02-11,24.0,PROSTITUTION,20.0,85.0,1
18160,2010-02-11,37.0,PROSTITUTION,20.0,1.0,1
18210,2010-02-11,45.0,PROSTITUTION,20.0,52.0,3
18270,2010-02-11,59.0,PROSTITUTION,20.0,91.0,1
18317,2010-02-11,66.0,PROSTITUTION,20.0,94.0,6
18440,2010-02-12,14.0,PROSTITUTION,21.0,53.0,1
18607,2010-02-12,39.0,PROSTITUTION,21.0,55.0,1
18742,2010-02-12,66.0,PROSTITUTION,21.0,85.11111111111111,9
19000,2010-02-13,35.0,PROSTITUTION,21.0,82.0,1
19094,2010-02-13,53.0,PROSTITUTION,21.0,32.0,1
19096,2010-02-13,54.0,PROSTITUTION,21.0,67.0,1
19162,2010-02-13,65.0,PROSTITUTION,21.0,89.0,1
19182,2010-02-13,68.0,PROSTITUTION,21.0,2.0,1
19198,2010-02-13,70.0,PROSTITUTION,21.0,74.0,1
19349,2010-02-14,26.0,PROSTITUTION,19.0,73.0,1
19356,2010-02-14,27.0,PROSTITUTION,19.0,92.0,1
19363,2010-02-14,28.0,PROSTITUTION,19.0,83.0,1
19533,2010-02-14,64.0,PROSTITUTION,19.0,80.0,2
19552,2010-02-14,66.0,PROSTITUTION,19.0,74.0,1
19620,2010-02-15,4.0,PROSTITUTION,17.0,57.0,1
19902,2010-02-15,53.0,PROSTITUTION,17.0,32.0,1
19908,2010-02-15,54.0,PROSTITUTION,17.0,67.0,1
19933,2010-02-15,59.0,PROSTITUTION,17.0,91.0,2
20138,2010-02-16,24.0,PROSTITUTION,29.0,85.0,1
20149,2010-02-16,25.0,PROSTITUTION,29.0,10.0,2
20230,2010-02-16,37.0,PROSTITUTION,29.0,1.0,1
20267,2010-02-16,42.0,PROSTITUTION,29.0,75.0,3
20313,2010-02-16,53.0,PROSTITUTION,29.0,32.0,1
20316,2010-02-16,54.0,PROSTITUTION,29.0,67.0,1
20384,2010-02-16,66.0,PROSTITUTION,29.0,94.0,4
20539,2010-02-17,20.0,PROSTITUTION,29.0,46.0,1
20737,2010-02-17,53.0,PROSTITUTION,29.0,32.0,3
20769,2010-02-17,59.0,PROSTITUTION,29.0,91.0,1
20818,2010-02-17,66.0,PROSTITUTION,29.0,94.0,3
20849,2010-02-17,70.0,PROSTITUTION,29.0,74.0,1
20994,2010-02-18,24.0,PROSTITUTION,32.0,85.0,2
21008,2010-02-18,25.0,PROSTITUTION,32.0,10.0,1
21021,2010-02-18,26.0,PROSTITUTION,32.0,73.0,2
21039,2010-02-18,28.0,PROSTITUTION,32.0,83.0,1
21181,2010-02-18,54.0,PROSTITUTION,32.0,67.0,5
21210,2010-02-18,59.0,PROSTITUTION,32.0,91.0,1
21264,2010-02-18,66.0,PROSTITUTION,32.0,94.0,1
21357,2010-02-19,6.0,PROSTITUTION,31.0,17.0,1
21515,2010-02-19,29.0,PROSTITUTION,31.0,15.0,1
21566,2010-02-19,37.0,PROSTITUTION,31.0,1.0,1
21596,2010-02-19,41.0,PROSTITUTION,31.0,41.0,1
21685,2010-02-19,58.0,PROSTITUTION,31.0,43.0,1
21716,2010-02-19,64.0,PROSTITUTION,31.0,80.0,2
21885,2010-02-20,22.0,PROSTITUTION,35.0,42.0,1
21987,2010-02-20,37.0,PROSTITUTION,35.0,1.0,1
22069,2010-02-20,53.0,PROSTITUTION,35.0,32.0,1
22132,2010-02-20,64.0,PROSTITUTION,35.0,80.0,1
22305,2010-02-21,24.0,PROSTITUTION,35.0,85.0,1
22313,2010-02-21,25.0,PROSTITUTION,35.0,10.0,2
22324,2010-02-21,26.0,PROSTITUTION,35.0,73.0,1
22374,2010-02-21,33.0,PROSTITUTION,35.0,76.0,1
22539,2010-02-21,66.0,PROSTITUTION,35.0,94.0,1
22874,2010-02-22,54.0,PROSTITUTION,31.0,67.0,1
22954,2010-02-22,66.0,PROSTITUTION,31.0,94.0,1
23023,2010-02-23,4.0,PROSTITUTION,28.0,57.0,1
23112,2010-02-23,20.0,PROSTITUTION,28.0,46.0,1
23127,2010-02-23,22.0,PROSTITUTION,28.0,42.0,1
23178,2010-02-23,27.0,PROSTITUTION,28.0,92.0,2
23196,2010-02-23,29.0,PROSTITUTION,28.0,15.0,1
23291,2010-02-23,45.0,PROSTITUTION,28.0,52.0,4
23381,2010-02-23,64.0,PROSTITUTION,28.0,80.0,1
23387,2010-02-23,65.0,PROSTITUTION,28.0,89.0,1
23487,2010-02-24,7.0,PROSTITUTION,25.0,88.0,1
23580,2010-02-24,24.0,PROSTITUTION,25.0,85.0,5
23681,2010-02-24,39.0,PROSTITUTION,25.0,55.0,3
23700,2010-02-24,42.0,PROSTITUTION,25.0,75.0,1
24001,2010-02-25,24.0,PROSTITUTION,23.0,85.0,1
24046,2010-02-25,28.0,PROSTITUTION,23.0,83.0,1
24112,2010-02-25,39.0,PROSTITUTION,23.0,55.0,1
24241,2010-02-25,65.0,PROSTITUTION,23.0,89.0,3
24690,2010-02-26,66.0,PROSTITUTION,24.0,94.0,1
24957,2010-02-27,37.0,PROSTITUTION,31.0,1.0,1
25041,2010-02-27,54.0,PROSTITUTION,31.0,67.0,1
25100,2010-02-27,64.0,PROSTITUTION,31.0,80.0,1
25214,2010-02-28,10.0,PROSTITUTION,35.0,39.0,1
25279,2010-02-28,24.0,PROSTITUTION,35.0,85.0,1
25287,2010-02-28,25.0,PROSTITUTION,35.0,10.0,2
25299,2010-02-28,26.0,PROSTITUTION,35.0,73.0,1
25709,2010-03-01,23.0,PROSTITUTION,32.0,23.0,1
25843,2010-03-01,39.0,PROSTITUTION,32.0,55.0,4
25918,2010-03-01,53.0,PROSTITUTION,32.0,32.0,1
25983,2010-03-01,64.0,PROSTITUTION,32.0,80.0,2
26086,2010-03-02,4.0,PROSTITUTION,28.0,57.0,2
26219,2010-03-02,26.0,PROSTITUTION,28.0,73.0,1
26228,2010-03-02,27.0,PROSTITUTION,28.0,92.0,2
26238,2010-03-02,28.0,PROSTITUTION,28.0,83.0,2
26289,2010-03-02,37.0,PROSTITUTION,28.0,1.0,1
26427,2010-03-02,64.0,PROSTITUTION,28.0,80.0,1
26446,2010-03-02,66.0,PROSTITUTION,28.0,94.0,1
26635,2010-03-03,25.0,PROSTITUTION,32.0,10.0,1
26645,2010-03-03,26.0,PROSTITUTION,32.0,73.0,3
26661,2010-03-03,28.0,PROSTITUTION,32.0,83.0,1
26821,2010-03-03,55.0,PROSTITUTION,32.0,84.0,3
26864,2010-03-03,64.0,PROSTITUTION,32.0,80.0,1
26908,2010-03-03,69.0,PROSTITUTION,32.0,37.0,1
27141,2010-03-04,31.0,PROSTITUTION,32.0,20.0,1
27181,2010-03-04,37.0,PROSTITUTION,32.0,1.0,1
27198,2010-03-04,39.0,PROSTITUTION,32.0,55.0,4
27326,2010-03-04,64.0,PROSTITUTION,32.0,86.5,2
27347,2010-03-04,66.0,PROSTITUTION,32.0,94.0,1
27814,2010-03-05,66.0,PROSTITUTION,31.0,94.0,1
27976,2010-03-06,22.0,PROSTITUTION,33.0,42.0,1
28114,2010-03-06,40.0,PROSTITUTION,33.0,60.0,8
28175,2010-03-06,53.0,PROSTITUTION,33.0,32.0,1
28249,2010-03-06,66.0,PROSTITUTION,33.0,94.0,1
28260,2010-03-06,67.0,PROSTITUTION,33.0,66.0,1
28403,2010-03-07,24.0,PROSTITUTION,36.0,85.0,2
28413,2010-03-07,25.0,PROSTITUTION,36.0,10.0,2
28859,2010-03-08,26.0,PROSTITUTION,39.0,73.0,2
28932,2010-03-08,37.0,PROSTITUTION,39.0,1.0,1
28981,2010-03-08,44.0,PROSTITUTION,39.0,38.0,1
29036,2010-03-08,55.0,PROSTITUTION,39.0,84.0,1
29244,2010-03-09,15.0,PROSTITUTION,42.0,35.0,1
29314,2010-03-09,25.0,PROSTITUTION,42.0,10.0,1
29327,2010-03-09,26.0,PROSTITUTION,42.0,73.0,1
29344,2010-03-09,28.0,PROSTITUTION,42.0,83.0,3
29409,2010-03-09,38.0,PROSTITUTION,42.0,3.0,1
29662,2010-03-10,4.0,PROSTITUTION,54.0,57.0,1
29708,2010-03-10,13.0,PROSTITUTION,54.0,33.0,1
29763,2010-03-10,22.0,PROSTITUTION,54.0,42.0,5
29792,2010-03-10,25.0,PROSTITUTION,54.0,10.0,1
29999,2010-03-10,57.0,PROSTITUTION,54.0,5.0,2
30041,2010-03-10,64.0,PROSTITUTION,54.0,80.0,1
30053,2010-03-10,65.0,PROSTITUTION,54.0,89.0,4
30065,2010-03-10,66.0,PROSTITUTION,54.0,94.0,2
30306,2010-03-11,26.0,PROSTITUTION,52.0,73.0,1
30349,2010-03-11,31.0,PROSTITUTION,52.0,20.0,1
30386,2010-03-11,37.0,PROSTITUTION,52.0,1.0,3
30426,2010-03-11,42.0,PROSTITUTION,52.0,75.0,3
30486,2010-03-11,53.0,PROSTITUTION,52.0,32.0,1
30573,2010-03-11,66.0,PROSTITUTION,52.0,94.0,3
30870,2010-03-12,37.0,PROSTITUTION,48.0,1.0,1
31055,2010-03-12,66.0,PROSTITUTION,48.0,94.0,2
31255,2010-03-13,26.0,PROSTITUTION,43.0,73.0,1
31279,2010-03-13,29.0,PROSTITUTION,43.0,15.0,1
31322,2010-03-13,37.0,PROSTITUTION,43.0,1.0,1
31341,2010-03-13,39.0,PROSTITUTION,43.0,55.0,3
31497,2010-03-13,67.0,PROSTITUTION,43.0,66.0,1
31623,2010-03-14,19.0,PROSTITUTION,45.0,70.0,2
31670,2010-03-14,26.0,PROSTITUTION,45.0,73.0,3
31798,2010-03-14,45.0,PROSTITUTION,45.0,52.0,1
31834,2010-03-14,55.0,PROSTITUTION,45.0,84.0,1
31941,2010-03-14,72.0,PROSTITUTION,45.0,48.0,1
31997,2010-03-15,7.0,PROSTITUTION,44.0,88.0,1
32113,2010-03-15,25.0,PROSTITUTION,44.0,10.0,1
32327,2010-03-15,59.0,PROSTITUTION,44.0,91.0,1
32463,2010-03-16,4.0,PROSTITUTION,48.0,57.0,1
32484,2010-03-16,7.0,PROSTITUTION,48.0,88.0,8
32580,2010-03-16,24.0,PROSTITUTION,48.0,85.0,1
32651,2010-03-16,31.0,PROSTITUTION,48.0,20.0,1
32661,2010-03-16,32.0,PROSTITUTION,48.0,96.0,1
32791,2010-03-16,54.0,PROSTITUTION,48.0,67.0,1
32807,2010-03-16,57.0,PROSTITUTION,48.0,5.0,1
32863,2010-03-16,65.0,PROSTITUTION,48.0,89.0,1
32876,2010-03-16,66.0,PROSTITUTION,48.0,94.0,2
32893,2010-03-16,68.0,PROSTITUTION,48.0,5.0,1
32953,2010-03-17,4.0,PROSTITUTION,48.0,57.0,3
32971,2010-03-17,7.0,PROSTITUTION,48.0,88.0,3
32983,2010-03-17,9.0,PROSTITUTION,48.0,58.0,1
33189,2010-03-17,38.0,PROSTITUTION,48.0,3.0,1
33243,2010-03-17,45.0,PROSTITUTION,48.0,52.0,1
33315,2010-03-17,59.0,PROSTITUTION,48.0,91.0,3
33325,2010-03-17,61.0,PROSTITUTION,48.0,93.0,1
33447,2010-03-18,7.0,PROSTITUTION,51.0,88.0,3
33568,2010-03-18,26.0,PROSTITUTION,51.0,73.0,1
33732,2010-03-18,53.0,PROSTITUTION,51.0,32.0,1
33736,2010-03-18,54.0,PROSTITUTION,51.0,67.0,1
33820,2010-03-18,66.0,PROSTITUTION,51.0,74.0,1
33857,2010-03-18,70.0,PROSTITUTION,51.0,74.0,1
34040,2010-03-19,26.0,PROSTITUTION,52.0,73.0,1
34068,2010-03-19,29.0,PROSTITUTION,52.0,15.0,1
34130,2010-03-19,37.0,PROSTITUTION,52.0,1.0,3
34232,2010-03-19,53.0,PROSTITUTION,52.0,32.0,1
34245,2010-03-19,55.0,PROSTITUTION,52.0,84.0,1
34301,2010-03-19,64.0,PROSTITUTION,52.0,80.0,1
34590,2010-03-20,37.0,PROSTITUTION,35.0,1.0,2
34599,2010-03-20,38.0,PROSTITUTION,35.0,3.0,1
34898,2010-03-21,21.0,PROSTITUTION,38.0,71.0,1
34918,2010-03-21,24.0,PROSTITUTION,38.0,85.0,1
35078,2010-03-21,50.0,PROSTITUTION,38.0,62.0,1
35094,2010-03-21,54.0,PROSTITUTION,38.0,67.0,2
35200,2010-03-21,70.0,PROSTITUTION,38.0,74.0,1
35270,2010-03-22,10.0,PROSTITUTION,42.0,39.0,1
35382,2010-03-22,28.0,PROSTITUTION,42.0,83.0,1
35408,2010-03-22,31.0,PROSTITUTION,42.0,20.0,1
35417,2010-03-22,32.0,PROSTITUTION,42.0,96.0,2
35424,2010-03-22,33.0,PROSTITUTION,42.0,76.0,1
35441,2010-03-22,37.0,PROSTITUTION,42.0,1.0,1
35581,2010-03-22,64.0,PROSTITUTION,42.0,80.0,2
